author_id,labels
3299,7
3300,7 8
3301,2 7
3302,7
3303,7
3304,5 6 7 9
3305,5 7 9
3306,7
3307,7
3308,6
3311,0 1 6
3313,0 2
3314,0 2
3317,2 9
3318,2 5 9
3319,5 9
3322,2 7 9
3323,2 5
3325,2
3326,9
3328,2 5
3330,3
3331,3
3332,2 3 5 8
3335,0 1 6
3336,1 6
3338,0 1 6
3339,9
3341,2 5 9
3342,5
3343,5
3344,5
3345,5
3346,0 1
3349,5 6
3351,2 5 6
3352,2 5 6
3353,5
3356,5
3357,2 8
3358,2
3359,2 8
3360,2 7 8
3361,2 5 7 8
3362,2
3363,0
3366,0
3367,0 1
3368,0 1
3369,7
3370,5 7
3371,5
3372,5
3373,5 7
3374,5
3375,2 3
3378,2
3380,5
3381,5
3383,5
3384,5 6 8
3387,2 5 6
3388,2 5 6
3389,2 5
3390,3
3392,3 7
3394,0 5
3396,0 5 7
3398,8
3400,1 6
3402,3 5 8
3403,5
3404,5
3405,3
3406,3
3408,5
3416,0 1
3417,0 1
3418,3 6 7
3419,6 7
3420,5 6 7
3421,6 7
3422,6 7
3423,2 5
3424,2 5
3425,2 5
3426,2 5 9
3427,2 5
3428,1
3429,1
3433,5
3435,2 5 7
3436,2 5
3437,2 5
3440,5
3441,2 5
3448,6
3449,0 6
3451,2 5 9
3452,2 5
3454,5 8
3455,5 8
3458,5
3460,5
3463,2 5 9
3465,5
3466,3 5
3467,3
3473,2
3474,2
3475,2
3476,8
3477,3 8
3479,8
3480,3 8
3482,7 9
3483,8
3484,3
3485,3 5 8
3486,5
3487,5
3488,2 5
3489,5
3490,0 1
3491,0 1
3492,0 1
3493,0 1
3494,0 1
3495,0 1
3496,0 1
3497,0 1
3499,0 1
3500,9
3501,9
3502,9
3503,9
3505,0
3506,2
3507,2
3508,2
3509,2
3510,2
3512,0 8 9
3518,1 3
3519,3
3520,3
3521,3
3527,2 5 6 7 9
3528,5 7 9
3529,5
3530,5
3531,5
3532,5
3533,5
3534,5
3535,5
3537,2 7
3538,2 5 7
3539,2 5 7
3540,8
3541,3 8
3545,5
3546,0 5
3547,0 2 5
3548,3 8
3549,3 8
3550,3 8
3551,5
3552,6
3553,0 1 6
3554,6
3555,0 6
3557,3 5
3558,2
3562,0 1
3563,3 5 8
3564,3 8
3565,3 5 7 8 9
3567,3
3574,7
3576,7
3577,7
3578,0 1
3580,0 1
3584,5
3585,2 5
3586,2 5
3588,0 1
3589,0 1
3591,1 2
3592,0 1
3594,2
3595,2
3596,2
3597,2
3603,8
3605,2
3607,2
3608,0 1 6
3609,0 1
3610,0 1 5
3611,0 1 6
3612,5 9
3613,2 5 9
3616,5
3617,5
3619,5
3620,3
3621,3
3623,3 5 8
3624,3 5 8
3625,3
3626,3
3627,3
3628,3
3629,5 8
3630,5
3631,5 8
3637,5
3638,5 9
3639,2 5
3640,2 5
3642,2 5
3643,3 8
3644,3 8
3645,3 8
3646,2 5
3649,2 7
3650,5 8
3654,5 8
3655,5 9
3656,8
3657,8
3658,8
3659,8
3660,3 5 8
3661,8
3667,3 8
3668,2 3 8
3669,2 5
3671,5
3672,2 5
3673,2 5
3675,2 5
3677,5
3678,5 9
3681,5
3682,5
3684,2
3686,2
3687,3 8
3688,3 8
3689,3 8
3690,3 8
3691,3 5 8
3693,3
3694,3
3695,5
3696,5
3697,5
3698,5
3725,2
3726,2 3 8
3727,5
3729,0 6
3731,0 1 6
3734,1
3735,1
3738,0
3739,0 1
3741,3
3742,3 5 8
3744,2 6
3745,5
3746,2 5
3747,2 3 8
3748,2 3 8
3749,4 7
3750,4 7
3751,2 4 7
3752,2 5 7 8
3753,5
3754,5
3755,5
3756,5
3761,1 5
3762,1
3763,1
3764,3 8
3765,8
3766,3 8
3767,3 8
3768,3 8
3769,3
3770,3 5
3772,2
3781,5
3782,5
3783,5
3784,3 8
3785,8
3786,5
3788,2 5
3789,5
3790,5
3791,5 8
3793,5 8
3794,5
3795,3 5
3796,3 8
3797,5
3800,5
3801,3
3802,3
3804,5 8
3805,2 5 8
3808,0 6
3809,0
3810,0
3811,0
3812,0 1
3814,9
3815,5 9
3816,5 9
3817,1
3818,0 1 7
3824,3 8
3825,1 3 8
3826,3 8
3827,3 8
3828,5
3830,5
3832,1 2
3834,2 5 7
3835,2 5
3836,2 5 7
3838,2 3 5 7
3839,7
3840,7
3841,7
3843,7 8
3846,1 6 7
3847,1
3851,5
3853,5
3854,5
3855,3
3856,3
3857,3 8
3861,5
3862,5
3863,5
3864,2
3865,2 5
3866,2
3867,2
3868,5
3870,5
3873,2 5 7 9
3876,2
3877,2 9
3878,2
3879,2 6
3883,3 6
3884,5
3885,5
3887,2
3889,2 6
3890,3 8
3891,3 8
3893,3 8
3894,5
3895,5
3896,5
3897,1 8
3898,1 8
3899,1 2 8
3900,1 8
3901,1 8
3902,2
3903,2
3904,2
3905,2
3906,5
3907,2 5
3908,5
3910,2 5
3913,2 3
3914,0 2 8
3915,2 3
3916,2 3
3918,1
3919,1
3921,1
3922,2 9
3923,2 5 9
3927,8
3932,8
3933,3 8
3934,3
3935,3
3936,3 5
3938,1 5 6
3939,6
3942,8
3943,8
3944,8
3945,3 8
3946,3 8
3947,8
3948,2
3949,8
3952,3
3953,3
3954,2 5
3955,6
3956,6
3957,0 1 5 6 7
3958,5
3959,3 5
3962,1 6
3964,8
3965,3 8
3966,3 8
3967,8
3969,1
3970,1
3974,3
3975,3
3976,3
3977,5
3978,5
3979,5
3980,5
3981,2 5 8
3983,7
3984,5 7
3989,7
3990,8
3991,8
3992,3 8
3993,5
3994,2 5
3995,5
3996,5
3997,5
3998,2 5
3999,5
4000,5
4001,5
4004,7
4005,2 5 7 9
4006,7
4007,2 7
4013,7
4016,7
4026,3
4027,3
4028,3
4029,3 5
4030,2
4031,2 9
4033,9
4036,0
4037,0
4038,0 6
4039,2 5
4040,2 5
4042,2 5
4043,2 5
4044,8
4045,8
4046,8
4047,8
4048,6 7 8
4049,6
4050,3 6 7 8 9
4051,6
4054,3
4055,2 3 5
4060,5
4061,5
4062,5
4063,5
4064,2 5
4065,5
4066,3
4067,3
4068,3 8
4070,3
4073,5
4074,2 5
4075,5
4076,0
4077,0
4078,0
4079,5 7 8
4080,5 7 8
4082,9
4083,5
4084,2 3 5
4085,5
4086,2 5
4089,8
4092,2 5 8
4094,2 5
4095,3 8
4096,3 5
4097,3
4099,3
4100,3
4101,2 3
4102,2 3 7 9
4103,3
4104,2 3 7
4105,8
4106,8
4107,8
4108,8
4110,5
4121,0
4122,0 1
4123,0 1
4124,0 7
4125,3 5 8 9
4126,5 9
4127,0 1 2 3 5 7 9
4129,2 5 9
4130,2
4131,2
4132,2
4133,2
4137,1
4138,1 6
4139,0 1 6
4140,1 6
4141,7 9
4142,5 7 9
4143,3 5
4144,5
4145,5
4146,5
4147,5
4148,5
4152,5
4153,2 5 6
4156,9
4157,5 9
4158,1 2 5 9
4159,3 5
4161,2 5
4163,2 3
4165,2 3
4167,8
4168,3 8
4170,6 8
4171,2 3 5 7 8
4172,2 5
4173,2 5
4174,2 5
4175,2 3 5
4176,2 5
4177,2 5 8
4178,2 5
4179,2 5 8 9
4180,3 5
4181,3 5
4182,3 5 8
4183,5
4184,2 3 5 8
4189,6
4192,2
4193,2 5
4195,3 8
4196,5 8
4197,5 8
4198,5
4199,5
4200,5
4201,5
4202,5
4204,2 3 5
4209,5
4210,5
4211,5
4212,5
4213,5
4216,2 5
4220,9
4221,5 9
4225,0 1
4226,1 5 6 7 9
4227,5 8
4228,2 5
4231,2 5
4232,2 5
4233,2 5
4238,2 5
4240,0 7
4241,2
4242,0 2
4243,2
4244,3 8
4245,6
4246,1 6
4259,9
4260,9
4263,9
4264,9
4267,2
4268,3 5
4269,3 5 8
4270,3 5
4271,2 5
4272,2 3
4273,2 5
4275,2 5
4276,2
4277,2 5
4278,2 3
4279,3
4280,5
4281,5
4282,5
4283,5
4284,5
4286,1 2 9
4287,0 1 6 7
4288,0 1 6 7
4294,2 5
4295,5
4296,5
4297,5
4298,8
4301,0 1
4302,0 1
4303,3
4304,3
4305,3 8
4306,3 5 9
4307,3 8
4308,3 8
4309,3
4310,1
4312,0 1 7
4313,3 8
4314,8
4315,8
4316,3 8
4317,3 8
4318,3 5
4319,3 5
4320,3 5
4326,2
4327,2 9
4328,2 9
4329,2 5
4330,9
4331,3 8
4333,3 8
4334,7
4335,7
4336,0 7
4337,7
4338,7
4339,7
4343,3 5
4344,3 5
4346,0 1 6
4347,8
4348,5
4353,2
4357,2
4361,2
4363,2
4365,2 5
4366,5
4367,5
4382,0 1
4383,0 1
4384,0 1
4385,0 1
4386,0 1
4387,0 1
4388,9
4389,9
4390,9
4391,2 5
4392,2 5
4395,2 5
4398,2
4399,8
4400,8
4401,8
4407,2 5
4408,5 8
4410,5
4411,2 5
4414,0
4415,0
4417,2
4418,2 5
4419,2 5
4420,2 5
4422,5 6 7 9
4423,5 6 7
4425,3 8
4426,8
4427,3 8
4428,2
4432,2 5 7
4433,2
4434,2
4435,9
4436,9
4437,9
4442,8
4444,0 1 9
4445,8
4446,5 8
4447,9
4448,9
4449,9
4450,9
4451,1 6 7
4453,2 5 6 7 9
4456,5
4458,5
4460,2 5
4466,8
4467,8
4468,8
4470,8
4472,0 8
4473,3
4474,5
4475,5
4476,5
4477,2 5
4478,3
4480,3
4481,3 8
4482,3
4487,2 3 5
4488,2 3 5
4489,7
4490,5
4491,5
4492,5
4493,5
4495,5
4497,5
4498,5
4499,5
4500,1
4501,0 1
4502,3 5
4503,3 5
4504,3
4505,2 3 5
4506,3 5 8
4507,0 6
4509,0 6
4511,6
4512,6
4516,3 5 7 8
4518,3 5
4519,3 5
4522,8
4523,8
4524,7 8 9
4525,2
4526,2
4527,2 3
4528,5 7
4529,2 5 7
4530,5 7
4531,3 5 7
4532,5 7
4534,3
4535,3
4537,1
4538,1
4539,1
4540,1
4541,1
4542,0 1 6
4543,1
4546,3 8
4555,5 9
4561,1
4562,1
4563,1 5
4564,0 1
4566,2 3 5
4575,1
4576,1
4577,0 1
4578,5 8
4579,5 8
4580,5 8
4581,5 8
4582,5 8
4583,6
4587,6
4588,6
4590,3
4591,0 3
4592,3
4593,3
4594,3
4595,3 5 8
4596,2 3 5 8
4597,3 5 8
4598,2 3 5 8
4599,2 3 5 8
4601,0 6
4603,7
4604,3 5
4605,3 5
4606,5 8
4607,3 8
4610,0 1
4611,0 1 6
4616,1 2 3
4618,3
4619,3 5
4620,8
4621,8
4625,5
4626,2 5
4628,1 3
4630,1 3
4633,3 8
4634,3 8
4635,5
4636,7
4637,7
4638,7
4640,0 1
4642,1 7
4643,1 7
4644,5 7
4645,1 7
4647,1 7
4648,1 7
4649,7 8
4651,2 3 5 8
4652,7 8
4655,5
4658,0 1 6 7
4659,3
4660,3
4661,5
4662,5
4663,5
4664,2 3
4665,2 3 5
4666,2 3 5 6
4667,3 7 9
4668,3 5 7
4669,3 7 9
4670,0 2 3 5 7
4671,3 7 8 9
4672,6
4673,6
4674,0 1 6
4675,1 6 7
4681,3 6 7
4682,2 3 5 7
4683,2 5 7
4684,5
4685,5
4686,5
4687,5
4689,5
4691,3 8
4693,3 8
4697,2
4698,2 5 6
4699,2
4707,2 7
4708,2 4
4709,5
4710,5
4711,5
4712,2 5
4713,5
4714,5
4715,0 1
4716,0 1
4717,0 1
4718,1 7
4719,0 3 5 7 8
4720,2 5
4721,2 3 5 8
4722,2 3 5 8
4723,2 3 5 8
4724,5
4725,5
4728,3 8
4729,3 8
4730,3 8
4731,3 8
4732,3 8
4733,3 5 8
4734,3 8
4735,3 8
4736,8
4737,3 8
4738,0 1
4739,0 1
4740,0 1 6
4741,0 1 6 7
4742,0 1 6
4743,0 1
4744,3
4745,1 3 6
4749,8 9
4750,8
4751,8
4752,8
4753,3
4754,3
4755,3
4757,5
4760,5
4761,2
4766,5 7
4767,5 7
4768,5
4769,5 7
4770,3 5
4771,3 5
4773,2 5
4776,5
4778,5
4779,0 6
4780,0 6
4781,0 6
4786,3
4794,5 7
4795,2
4797,0 2 6
4798,0 2 5 6 7
4799,2
4800,2 3 5 8
4801,8
4803,8
4804,8
4807,9
4808,5 9
4812,2
4813,2 5
4815,5
4816,5
4817,8
4818,8
4819,8
4820,2 5 9
4821,2 5 9
4827,5
4828,5
4829,5
4830,2 5 7 8 9
4832,5 8
4833,2 5
4835,2 5 8 9
4837,5 9
4838,2 5
4839,2 5
4841,2 5
4842,2 5
4843,2 3 5
4844,5
4845,5
4846,5
4847,5
4848,6 7
4849,2 5 6
4850,6
4851,6
4852,6
4853,3 8
4854,3 8
4855,3 8
4856,3 8
4857,3 8
4862,5
4863,5
4864,7
4866,5 7
4868,6 8
4870,0 1 6
4872,0 6
4874,2 3 5
4877,1
4879,3
4880,3
4881,3
4882,3
4884,5
4888,0 6
4889,0 6
4890,0 1 6
4891,0 6
4894,0
4896,1 6
4897,6
4898,6
4899,5
4900,5
4901,5
4907,1
4908,1 6
4909,1
4912,1
4914,9
4915,5
4916,2 5
4917,5
4918,2 5
4919,8
4920,8
4921,2 8
4924,6
4928,0 1 6
4935,1 2 5 6
4936,5
4937,5 8
4938,5
4939,3 5
4940,5
4941,5
4942,5
4943,5
4944,5
4946,5
4947,5
4948,5
4950,5
4951,5
4952,3 8
4953,3 8
4954,3 8
4955,5
4956,5
4957,2 5
4958,5
4959,5
4960,5
4961,5
4962,5
4963,2
4965,2 5
4966,2 7
4967,2 5 7
4969,1 8
4974,2
4975,2
4976,2
4977,2 5
4978,3
4979,3 8
4981,5
4982,5
4983,5
4984,3 5
4985,3 8
4986,5 8
4987,5 8
4988,5 8
4989,3 8
4990,8
4991,9
4992,7 9
4996,8
4997,0 1
4998,0 1
5000,0 6
5001,0 1 7
5003,0 1
5009,1 6
5012,2 3
5013,2 3
5014,9
5016,9
5017,7 8
5018,3
5019,3
5020,3
5021,3
5022,3
5025,5
5027,0 1 6
5029,3 8
5033,5
5037,8
5038,8
5039,8
5043,2
5044,2 5
5045,2
5047,3 8
5048,3
5050,0 1
5051,0 1 7
5052,0
5053,0 1 6
5057,0 6
5058,2 6 9
5059,9
5060,5 9
5061,8
5063,2 8
5064,8
5069,5
5071,5
5072,2 5 7
5073,3
5074,3 5 7
5077,1
5078,0 1
5079,0 1
5080,3
5081,3
5082,3
5083,3 8
5084,3 8
5085,3 8
5086,3
5087,3
5088,3
5089,3
5090,3
5091,3
5092,3 8
5093,5
5094,2 5
5095,5
5096,5
5097,2 5 7
5098,2 3 5 7 8 9
5099,2 9
5100,2 5 9
5101,2 5 9
5102,2 5 9
5103,2 5 7 9
5104,2 5 7 9
5107,0 1
5111,2 5
5112,8
5113,3 8
5114,8
5116,6 7
5124,3
5125,3
5126,3 7
5132,5
5133,5
5134,5
5135,3 8
5136,3 8
5137,3 8
5138,3 8
5139,2 3 8
5140,3 8
5143,2 8
5144,3
5145,3
5146,7
5148,3 7 8
5149,7
5150,3
5152,9
5155,8
5156,5 8
5157,8
5158,5 8
5159,5
5160,5
5161,5 9
5162,2 5
5163,2 5
5169,1
5172,1
5176,3 7
5178,5
5180,5
5181,5
5182,5
5183,5
5184,2 5
5185,5 7
5186,8
5187,8
5190,0 3 5 6
5194,7
5196,2 5
5197,2 5
5199,2 5
5200,2
5201,2 5 7
5204,8
5205,8
5206,1 7
5207,1 7
5209,6
5212,0 6 8
5213,3 8
5219,0 1
5220,3
5222,1
5224,2 5 7
5225,5
5226,5
5229,1
5230,1
5231,1
5232,2 5
5233,2 5
5234,2 5
5235,2 5
5236,2 5
5237,2 5
5238,2 5
5241,2 5
5242,2 5
5243,2 5
5245,5
5247,5 8
5248,3 5 8
5249,5 8
5250,5
5251,5
5255,5
5258,9
5259,9
5260,9
5262,0 6
5269,1
5270,1
5271,1
5272,1
5273,1
5277,2
5278,2
5279,3 5
5280,5 9
5281,5
5282,5
5284,5
5285,5
5286,0 6
5287,1 6
5290,5
5292,0 1 8
5293,0 1 5
5294,0 1 6
5295,0 1
5296,5
5297,5
5298,5 6
5299,5
5300,5 6
5302,3 5 8
5304,2 5 9
5305,3
5306,3
5308,5
5311,5
5313,2 3 5
5326,8
5328,8
5331,2 8
5338,0
5341,5
5342,2 5 6 7 9
5343,5
5345,5
5346,2 5
5347,5
5348,5
5349,0 3
5350,3
5352,8
5353,5
5354,5
5355,5
5356,5
5357,2
5358,2
5360,2
5361,0
5362,0
5363,0
5364,0
5368,2
5369,2 3 5
5370,2
5371,5 7
5372,5 7
5373,5 7
5377,1 5 7
5380,5 7
5384,0 3
5385,0 1 3 7 8
5386,5
5387,5 8
5388,5 8
5389,5
5390,5
5393,3 8
5394,3 7 8
5395,3 8
5396,3 5 8
5397,5 6 7 8
5398,5 7 8
5399,1 5 6 7 8
5404,5 7
5406,3
5407,1 6
5409,0 1 6 7
5410,8
5411,3 8
5412,3 8
5413,8
5414,3 8
5415,8
5416,3 8
5417,8
5418,3 8
5419,8
5420,3 8
5422,5
5423,5
5425,3
5426,3
5427,3
5428,3
5429,0 1
5430,0
5435,0 1 6
5440,5
5441,5
5442,3 7
5443,3 5
5444,3 5 8
5451,5
5452,5
5453,3
5455,3
5456,8
5457,3 8
5458,3 8
5459,8
5466,5
5472,2 5
5478,0 1
5479,3 5 8
5481,5
5483,3 5
5486,2 7
5487,2
5491,2
5492,2 3 7
5493,2 6 7
5494,2
5495,2 5 8
5496,5
5498,5
5499,5
5501,5
5503,5
5504,5
5505,2 3 5 8
5507,5
5508,3 5 8
5509,1
5511,1 6
5512,0 1
5520,0 6
5521,0 1 6
5524,5 7
5525,3 5
5526,3 5
5527,3
5528,2 3 5
5529,6
5530,1 6
5531,0 1 6 9
5532,0 1 6
5533,0 5 6 7
5535,1 5
5536,1 6 7
5537,8 9
5538,2 5
5543,3
5544,3
5546,2 5
5547,5
5548,5
5549,5
5550,5
5560,3
5561,3
5562,3 8
5563,3
5564,2 3
5565,1 6
5566,1
5569,0 8 9
5574,5 8
5575,5
5576,5
5578,3 8
5579,2 7
5584,3 8
5586,2 5
5587,5 6
5591,2 5
5593,3
5595,3
5598,5 7
5599,3 5 7
5601,5 7
5602,5 7
5603,5 7
5604,0 1 6
5605,6
5606,3
5609,3
5610,3
5612,3 7
5615,2
5616,5
5617,5
5618,8
5619,8
5620,8
5622,1 2
5623,1 2 5
5624,1 2 5
5625,8
5626,9
5627,9
5628,2 5 7 8
5629,5 7
5632,3
5633,3
5634,3
5636,3 7 8
5638,2 5
5639,2 5
5642,5
5645,2 8
5646,1 2 9
5651,5
5652,5
5654,6
5655,6 7
5656,1 6 7
5657,1 5
5658,1 2 5
5659,1 2 5 6 7
5661,3
5663,3
5668,2
5669,2
5670,2
5672,2 8
5675,0 2 5 8
5676,2 5 7 8 9
5679,0 1
5681,1
5682,0 1
5683,0 1 6
5684,1
5685,2 5
5686,2 5
5687,2 5
5691,0
5695,3
5696,2 5
5697,2 5
5699,5 9
5701,5 7 9
5703,2 5 7 9
5705,1
5706,5
5707,3 5 8
5708,1 5
5710,5
5711,5
5712,9
5713,0
5715,0 9
5716,2 5 7 9
5717,5 7 9
5718,2 5 7
5719,5 7
5720,5 7
5733,2
5734,2 5
5737,2 7
5740,5
5742,5
5743,5
5744,7
5745,7
5746,7
5747,7
5748,7
5749,1 7
5750,2 3
5751,2 3
5752,2 3 5
5753,0 1
5754,5
5755,5
5756,5
5758,3 7
5759,7
5766,6
5770,2 5
5772,2 5
5773,2 5
5777,7 9
5780,7
5782,7
5783,3 5
5784,3 5 8
5785,8
5786,5 8
5787,2 5
5788,2 5
5789,5
5790,5
5791,1
5792,1
5798,5
5800,1 2
5801,0 1 2
5803,0 1
5804,1
5805,9
5806,9
5807,9
5810,2
5811,2 5 9
5812,2 5 7 9
5815,3 8
5816,8
5818,5
5823,2 5
5824,2
5826,2 5
5827,5
5830,2 3 5
5831,2 7
5832,2 5
5834,5
5839,2 5
5840,0 1
5841,8
5844,5 8
5846,7
5847,7
5848,5 7
5849,7
5850,7
5851,5 7
5853,0 1 6
5857,5
5862,5 8
5865,3
5866,3
5867,3
5869,2 5
5870,2 5 7
5871,2 5
5872,6 7
5874,6 7
5879,3
5880,3
5881,3
5884,3
5885,3
5886,8
5887,3 8
5890,9
5891,5
5892,5
5893,5
5894,5
5895,2 5
5896,2 5
5897,3
5899,3 5
5904,3 7
5905,2
5906,2
5908,2
5914,1
5915,1
5916,1
5917,1
5918,1
5921,1
5922,1
5923,1
5926,2 3 5
5928,2 5
5929,5
5930,3 5
5931,3 5
5932,3 5 8
5934,2
5936,2
5937,2
5938,2 5
5939,2 5
5942,3 5
5943,0
5944,0
5947,0
5950,2 3 5
5953,3
5954,3
5959,3
5961,3
5962,3
5963,3
5964,3 5
5965,5 7
5967,5 7
5968,3 5
5969,9
5970,2 9
5972,1
5973,3 8
5974,8
5975,3 8
5976,3 8
5977,9
5978,9
5980,2 9
5981,1 2
5983,2 5
5984,2 5 6
5985,2 5 7
5986,3
5991,2 5
5993,2 5
5996,6
5998,2 5
5999,2 5
6000,5
6001,0 6
6002,0 1 6
6003,0
6004,0 1
6006,5
6007,2 5
6008,5
6009,5
6010,5
6011,5
6013,5
6014,5
6016,0 3 5
6018,8
6019,3 8
6024,2
6025,2 5
6026,5
6027,5 8
6028,3
6034,3 5 8
6035,5 8
6036,3 5 8
6037,3 8
6038,3 8
6039,3 8
6040,9
6041,9
6042,9
6043,9
6044,0
6045,0
6046,0
6047,9
6048,9
6056,3
6057,3
6058,3
6059,3
6060,5 9
6061,5 6 9
6063,1
6066,2 5
6067,2 5
6068,5
6069,2 5
6070,3 5
6071,3 5 8
6073,3
6074,3
6075,3
6076,2
6088,5
6092,9
6093,3 8
6094,8
6097,0
6103,0 6
6104,5
6105,0 1
6106,0 1
6107,0 1
6108,0 1
6109,0 1
6110,1 5 7
6111,3 5 7
6112,9
6113,9
6116,1
6127,3 8
6128,2 3
6131,9
6133,3
6134,3
6135,5
6138,5
6139,5
6140,0 8
6141,0 5 8
6142,2
6143,2
6144,2
6150,5 8
6155,2 5
6161,9
6164,2 5
6166,3
6170,2 6 7
6171,2 5 6 7 9
6172,0 1
6173,0 1
6174,5
6175,5
6176,5
6177,5
6182,3 9
6184,5
6186,5
6190,0
6197,3 8
6198,3 8
6199,3 8
6200,8 9
6202,2 5
6204,5
6205,5
6207,3 8
6209,2 3 8
6210,3 8
6211,3 8
6213,2 8
6215,8
6216,8
6217,5 7 8
6220,3 8
6221,3 8
6222,3 8
6223,3 8
6224,3 8
6225,5 7
6226,5 7
6227,5 7
6228,2 5
6230,2 5 6 7
6232,2
6233,2
6236,2 6 7
6237,2 5 7 9
6239,7 9
6245,1
6248,8
6250,0 6
6252,3 8
6254,2
6261,5 8
6262,3 5 8
6263,3 5 8
6265,3 8
6266,3 8
6270,2 9
6271,2
6275,3 5
6276,5
6277,5
6279,2 5
6281,2 5 7
6282,2 5 9
6283,5 9
6284,2 5 7 9
6285,2 5
6286,2
6289,5 6
6291,2 5
6292,2
6293,2 5
6294,6
6295,6
6297,6
6299,3 5 8
6300,3 8
6301,3 8
6302,3 5 8
6303,3 8
6304,3 8
6305,3 8
6306,3 8
6308,3
6311,5
6312,5
6313,5
6314,5
6316,1
6319,5
6321,5
6322,5
6323,5
6325,5
6328,5 8
6329,5 8
6330,2
6331,2 5
6332,2 9
6333,2 3
6334,2 5 7 9
6335,3 8
6340,5
6341,5
6342,5
6343,3 5
6344,5
6345,5
6346,5 7
6347,5 7
6349,5 7
6350,3
6352,0 1 2 7
6353,0 1 2 7
6359,3
6360,0 1
6361,0 1
6362,0 1
6363,2 5
6364,2 5
6366,5 9
6367,0
6370,0
6374,0 6
6376,8
6377,2 8
6378,2 8
6379,2 5
6380,2 5
6382,0 6
6388,5
6389,5
6390,2 7
6391,2 7
6392,2 7
6393,2 7
6397,3
6398,3
6399,2
6400,2 5
6401,2
6402,2 5
6403,1 2 5
6404,2
6405,2
6406,2
6407,2
6408,2
6409,2
6410,2
6411,2 5
6412,2
6413,1 2
6414,3
6418,3 9
6419,2 9
6420,3 8
6421,3 8
6423,3 8
6425,5 7
6426,5 7
6427,5 7
6428,3 8
6429,8
6433,3 8
6434,3 8
6435,5
6436,5
6438,9
6439,1 9
6440,9
6444,2 5
6445,2 5
6446,1
6447,1 6
6448,1
6449,1
6452,0 1 7 9
6453,0 1 7
6456,3 8
6463,2
6464,2
6465,2 6 7
6466,5
6467,5
6468,5
6469,0 1
6470,0
6471,0
6472,0 1
6473,0 1
6474,0 1 3
6475,5
6480,8
6484,3
6485,3
6486,3 5
6487,2 3
6488,2 3
6489,2 5
6490,5 9
6491,9
6492,5
6494,5
6496,2 3 5 8
6499,2 5
6500,2 5
6501,5
6502,0 7
6503,0 2 6 7
6504,3 5
6505,5
6506,3 5 8
6507,3 5 8
6515,5
6516,5
6517,5
6518,5
6521,2 5 8
6522,2 3 5 8
6523,5 8
6525,1
6526,1
6527,1
6528,0 6
6530,0 1 3 8 9
6533,0 2 5 7 9
6534,2
6535,2 5
6536,2 7 8
6538,5
6539,5
6542,2 5
6543,2 5
6546,2
6547,8
6549,3 8
6550,3 8
6554,5
6555,5 8
6560,5 6 9
6561,2 5 6 9
6562,5 6
6565,3
6566,2 3
6569,7
6571,7 9
6572,7
6574,1
6575,2
6577,2
6581,3
6582,8
6583,8
6584,1
6586,0 6
6587,0
6588,3 5 7
6594,1 6
6596,1 7
6597,2 5
6598,2 5
6600,5
6601,6
6602,6
6604,6
6605,6
6606,2
6608,2
6609,2
6610,2
6611,2
6613,0 5 7
6614,5 7
6615,5 7
6617,5 7
6620,8
6621,0
6622,0 3 8
6623,0 3
6625,3
6626,3
6627,4 5
6630,5
6631,5
6632,5
6633,5 8
6634,5
6635,5 9
6636,8
6637,8
6638,8
6640,3 5 8
6641,5
6644,3
6645,2 5 9
6646,2 5 9
6647,5 9
6648,2 5 9
6651,5
6652,5
6658,3
6659,2 3 5
6660,2
6661,0
6663,0
6664,5
6669,9
6670,9
6671,9
6673,5
6676,3
6677,3
6678,3 5
6679,5
6681,3
6684,2 5
6688,1
6693,1
6698,0 1
6703,8
6704,8
6710,2
6712,5
6713,8
6719,7
6725,3 8
6726,3 5 7
6727,3 5 8
6730,2 9
6731,3 9
6732,3 9
6733,3 9
6734,0
6735,0
6737,5 8
6738,3 8
6739,1 3 7
6744,5
6747,5
6748,5
6749,5
6750,5
6752,2 5 7 9
6754,2 3 8
6755,2 5
6757,5
6758,5 8
6759,8
6760,2 5 8
6762,3
6763,3 8
6764,3 8
6765,3 8
6766,3 8
6767,3 8
6768,3 8
6770,5
6771,5 9
6773,5
6775,3
6776,3
6777,3
6785,5
6786,1 6
6787,0 2 7
6788,0 7
6789,7
6790,0 7
6791,0 7
6793,7 8
6797,0 7
6800,2
6801,2
6802,2 5
6803,3
6804,3
6805,2 3
6806,3
6810,3 8
6812,1
6817,1
6823,2 7 9
6825,2 3 9
6828,5
6829,5 8
6830,5
6831,8
6832,8
6833,2 5
6834,2 5
6835,7
6836,2 7
6839,0 3 5 7 8 9
6841,6 7
6842,3
6843,2 9
6845,5
6846,5
6847,2 5
6850,5
6851,5
6857,1 5 6 7
6858,5
6859,2
6860,2
6861,2
6862,5 7 9
6863,2 5 7
6867,2 5
6868,2 5
6869,2 3 5
6870,2 7
6871,6 7
6872,2 3 5 7
6873,5 6 7
6879,9
6881,3
6887,5
6888,5
6892,0 1
6894,0
6895,0
6896,8
6898,3
6899,3
6900,9
6902,7
6907,5
6908,5
6909,5
6910,5
6911,3
6912,3
6913,8
6916,2 5 7
6917,9
6918,3 5 8
6919,3
6920,3
6921,3
6922,5
6927,5
6931,1
6932,8
6933,8
6935,2 5
6940,3 5
6942,2 5
6944,2 5
6951,3 8
6952,8
6953,3 8
